"Project name","Task name","Date","Start time","End time","Duration","Time zone","Project archived","Task completed"
"anime","Persona3 the MOVIE","2024-02-18","15:10:09","16:43:31","1:33:22","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-18","17:00:43","17:19:29","0:18:46","+09:00","","1"
"Read","真夜中乙女戦争 F","2024-02-18","17:22:21","18:29:01","1:06:40","+09:00","","1"
"Read","真夜中乙女戦争 F","2024-02-18","19:00:24","19:23:29","0:23:05","+09:00","","1"
"game","Need for Speed","2024-02-18","20:19:00","21:46:25","1:27:25","+09:00","","1"
"anime","薬屋のひとりごと","2024-02-19","9:02:42","9:22:56","0:20:14","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-19","9:30:51","9:50:51","0:20:00","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-19","10:05:23","10:49:46","0:44:23","+09:00","","1"
"anime","月刊少女野崎くん","2024-02-19","11:15:25","12:04:03","0:48:38","+09:00","","1"
"anime","Persona3 the MOVIE","2024-02-19","12:05:06","13:25:22","1:20:16","+09:00","","1"
"Read","真夜中乙女戦争 F","2024-02-19","18:02:16","18:52:00","0:49:44","+09:00","","1"
"anime","Persona3 the MOVIE","2024-02-19","20:50:24","22:18:13","1:27:49","+09:00","","1"
"anime","Persona3 the MOVIE","2024-02-20","11:54:48","13:00:23","1:05:35","+09:00","","1"
"game","Brotato","2024-02-20","14:50:26","15:14:00","0:23:34","+09:00","","1"
"game","Tales of ALISE","2024-02-20","15:37:28","18:46:14","3:08:46","+09:00","","1"
"game","ROLLERDROME","2024-02-20","19:49:15","20:17:52","0:28:37","+09:00","","1"
"game","Against the storm","2024-02-20","20:18:45","22:15:19","1:56:34","+09:00","",""
"game","Muse Dash","2024-02-20","23:40:01","23:59:59","0:19:58","+09:00","",""
"game","Muse Dash","2024-02-21","0:00:00","0:02:29","0:02:29","+09:00","",""
"Read","真夜中乙女戦争 F","2024-02-21","12:58:47","15:27:25","2:28:38","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-21","17:38:09","17:58:42","0:20:33","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-21","18:02:26","18:10:58","0:08:32","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-21","19:17:19","19:32:55","0:15:36","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-22","12:51:40","13:13:12","0:21:32","+09:00","","1"
"Study","FE資格勉強","2024-02-22","16:02:58","16:35:42","0:32:44","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-22","16:54:18","17:20:30","0:26:12","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-22","19:14:42","19:20:22","0:05:40","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-22","20:23:50","20:28:27","0:04:37","+09:00","","1"
"Read","自由なサメと人間たちの夢 渡辺優","2024-02-22","22:10:05","22:27:05","0:17:00","+09:00","","1"
"Read","変な絵 雨穴","2024-02-23","16:22:49","18:02:51","1:40:02","+09:00","","1"
"Read","女帝エカテリーナ","2024-02-24","16:34:56","17:30:34","0:55:38","+09:00","",""
"Read","女帝エカテリーナ","2024-02-24","18:40:32","19:15:16","0:34:44","+09:00","",""
"Read","女帝エカテリーナ","2024-02-24","20:59:24","21:30:40","0:31:16","+09:00","",""
"anime","葬送のフリーレン","2024-02-25","13:26:16","13:48:37","0:22:21","+09:00","","1"
"anime","ダンジョン飯","2024-02-25","13:48:42","14:11:29","0:22:47","+09:00","",""
"anime","薬屋のひとりごと","2024-02-25","14:11:34","14:32:06","0:20:32","+09:00","","1"
"Read","女帝エカテリーナ","2024-02-25","20:09:16","21:17:55","1:08:39","+09:00","",""
"Read","女帝エカテリーナ","2024-02-26","9:38:31","10:00:11","0:21:40","+09:00","",""
"Read","女帝エカテリーナ","2024-02-26","10:02:03","10:15:23","0:13:20","+09:00","",""
"Study","仮免勉強","2024-02-26","11:20:37","12:03:12","0:42:35","+09:00","","1"
"Read","女帝エカテリーナ","2024-02-26","12:09:20","12:50:52","0:41:32","+09:00","",""
"Write","Daily","2024-02-26","21:10:26","21:46:10","0:35:44","+09:00","",""
"Read","女帝エカテリーナ","2024-02-26","22:51:35","23:44:55","0:53:20","+09:00","",""
"Read","女帝エカテリーナ","2024-02-27","13:29:04","13:35:08","0:06:04","+09:00","",""
"Study","仮免勉強","2024-02-27","14:24:27","17:48:11","3:23:44","+09:00","","1"
"Study","仮免勉強","2024-02-27","21:16:19","22:16:00","0:59:41","+09:00","","1"
"Study","仮免勉強","2024-02-27","23:21:41","23:34:03","0:12:22","+09:00","","1"
"Read","女帝エカテリーナ","2024-02-28","8:38:26","9:00:15","0:21:49","+09:00","",""
"Read","女帝エカテリーナ","2024-02-28","10:30:34","10:55:34","0:25:00","+09:00","",""
"Study","仮免勉強","2024-02-28","12:22:55","12:40:43","0:17:48","+09:00","","1"
"Read","女帝エカテリーナ","2024-02-28","17:04:42","17:37:35","0:32:53","+09:00","",""
"game","雀魂","2024-02-28","17:48:19","18:09:28","0:21:09","+09:00","","1"
"game","雀魂","2024-02-28","20:03:49","20:26:25","0:22:36","+09:00","","1"
"game","DOOM","2024-02-28","21:44:49","22:16:28","0:31:39","+09:00","","1"
"game","Dead cell","2024-02-28","22:17:42","23:59:59","1:42:17","+09:00","",""
"game","Dead cell","2024-02-29","0:00:00","0:09:20","0:09:20","+09:00","",""
"Write","Daily","2024-02-29","0:13:52","0:37:18","0:23:26","+09:00","",""
"game","雀魂","2024-02-29","18:10:18","18:33:46","0:23:28","+09:00","","1"
"game","Dead cell","2024-02-29","20:41:46","23:12:03","2:30:17","+09:00","",""
"game","Dead cell","2024-03-01","21:11:11","22:43:46","1:32:35","+09:00","",""
"game","Muse Dash","2024-03-02","15:02:01","15:36:09","0:34:08","+09:00","",""
"game","Dead cell","2024-03-02","19:31:33","19:38:16","0:06:43","+09:00","",""
"movie","ワンス・アポン・ア・タイム インハリウッド","2024-03-02","21:06:55","23:17:50","2:10:55","+09:00","","1"
"anime","葬送のフリーレン","2024-03-03","5:32:37","5:48:18","0:15:41","+09:00","","1"
"anime","ダンジョン飯","2024-03-03","5:49:58","6:14:30","0:24:32","+09:00","",""
"anime","薬屋のひとりごと","2024-03-03","17:12:49","17:33:35","0:20:46","+09:00","","1"
"Study","FE資格勉強","2024-03-03","17:42:18","18:37:42","0:55:24","+09:00","","1"
"Read","女帝エカテリーナ","2024-03-03","20:50:06","21:00:46","0:10:40","+09:00","",""
"Read","女帝エカテリーナ","2024-03-03","21:29:53","22:36:33","1:06:40","+09:00","",""
"game","Dead cell","2024-03-03","22:47:17","23:59:59","1:12:42","+09:00","",""
"game","Dead cell","2024-03-04","0:00:00","0:26:51","0:26:51","+09:00","",""
"Read","よふかしのうた コトヤマ","2024-03-04","0:36:31","0:56:20","0:19:49","+09:00","","1"
"Read","女帝エカテリーナ","2024-03-04","14:31:22","14:47:56","0:16:34","+09:00","",""
"Read","女帝エカテリーナ","2024-03-04","15:59:48","16:27:16","0:27:28","+09:00","",""
"Study","FE資格勉強","2024-03-04","20:42:51","21:13:56","0:31:05","+09:00","","1"
"Read","SPY×FAMILY","2024-03-04","21:14:11","21:41:23","0:27:12","+09:00","",""
"Study","FE資格勉強","2024-03-04","21:46:03","22:20:56","0:34:53","+09:00","","1"
"game","League of legends","2024-03-04","22:21:07","23:59:59","1:38:52","+09:00","",""
"game","League of legends","2024-03-05","0:00:00","0:42:25","0:42:25","+09:00","",""
"game","Dead cell","2024-03-05","12:00:50","12:24:22","0:23:32","+09:00","",""
"game","Dead cell","2024-03-05","14:15:15","16:04:26","1:49:11","+09:00","",""
"Read","刺繍・秘密 谷崎潤一郎","2024-03-05","17:37:46","17:51:26","0:13:40","+09:00","","1"
"Study","FE資格勉強","2024-03-06","18:23:28","18:33:50","0:10:22","+09:00","","1"
"game","League of legends","2024-03-06","18:38:22","19:32:22","0:54:00","+09:00","",""
"Study","FE資格勉強","2024-03-06","20:34:28","20:57:35","0:23:07","+09:00","","1"
"game","League of legends","2024-03-06","23:13:01","23:59:59","0:46:58","+09:00","",""
"game","League of legends","2024-03-07","0:00:00","0:48:59","0:48:59","+09:00","",""
"Study","FE資格勉強","2024-03-07","0:57:58","2:21:08","1:23:10","+09:00","","1"
"Study","FE資格勉強","2024-03-07","17:27:06","17:44:39","0:17:33","+09:00","","1"
"game","League of legends","2024-03-07","17:48:04","18:24:02","0:35:58","+09:00","",""
"Study","FE資格勉強","2024-03-07","18:24:26","19:10:17","0:45:51","+09:00","","1"
"Study","FE資格勉強","2024-03-07","20:53:51","22:02:46","1:08:55","+09:00","","1"
"game","League of legends","2024-03-07","22:16:29","23:59:59","1:43:30","+09:00","",""
"game","League of legends","2024-03-08","0:00:00","2:20:46","2:20:46","+09:00","",""
"anime","ダンジョン飯","2024-03-08","10:42:27","11:04:27","0:22:00","+09:00","",""
"Study","FE資格勉強","2024-03-08","11:41:33","12:46:28","1:04:55","+09:00","","1"
"Study","FE資格勉強","2024-03-08","12:53:16","13:52:13","0:58:57","+09:00","","1"
"Study","FE資格勉強","2024-03-08","14:56:59","15:56:08","0:59:09","+09:00","","1"
"game","ダンガンロンパ","2024-03-09","13:41:48","17:30:51","3:49:03","+09:00","","1"
"game","Muse Dash","2024-03-09","20:00:30","20:47:59","0:47:29","+09:00","",""
"game","League of legends","2024-03-09","20:55:44","22:43:32","1:47:48","+09:00","",""
"game","ダンガンロンパ","2024-03-10","13:26:30","16:29:38","3:03:08","+09:00","","1"
"Read","刺繍・秘密 谷崎潤一郎","2024-03-10","16:59:05","17:06:07","0:07:02","+09:00","","1"
"Read","刺繍・秘密 谷崎潤一郎","2024-03-10","18:48:02","19:08:50","0:20:48","+09:00","","1"
"game","ダンガンロンパ","2024-03-10","19:52:13","21:52:44","2:00:31","+09:00","","1"
"game","ダンガンロンパ","2024-03-10","21:52:57","22:49:30","0:56:33","+09:00","","1"
"Write","Daily","2024-03-10","23:15:21","23:32:43","0:17:22","+09:00","",""
"Read","掏摸 中村文則","2024-03-11","12:00:55","12:41:29","0:40:34","+09:00","","1"
"Read","掏摸 中村文則","2024-03-11","18:30:57","19:16:57","0:46:00","+09:00","","1"
"anime","ちょびっツ","2024-03-11","19:29:42","19:43:35","0:13:53","+09:00","","1"
"game","ダンガンロンパ","2024-03-11","20:36:46","23:22:23","2:45:37","+09:00","","1"
"anime","ちょびっツ","2024-03-11","23:35:34","23:58:11","0:22:37","+09:00","","1"
"anime","山田くんと12人の魔女","2024-03-12","12:19:44","12:43:07","0:23:23","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","12:52:07","13:10:19","0:18:12","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","13:12:36","14:10:44","0:58:08","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","14:53:56","14:58:10","0:04:14","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","15:54:04","15:59:44","0:05:40","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","16:57:15","17:18:34","0:21:19","+09:00","","1"
"Read","掏摸 中村文則","2024-03-12","18:10:32","18:19:55","0:09:23","+09:00","","1"
"anime","山田くんと12人の魔女","2024-03-12","20:05:19","20:12:38","0:07:19","+09:00","","1"
"Program","交流会 共同開発","2024-03-12","22:17:39","23:59:59","1:42:20","+09:00","","1"
"Program","交流会 共同開発","2024-03-13","0:00:00","0:20:52","0:20:52","+09:00","","1"
"game","ダンガンロンパ","2024-03-13","14:00:46","19:40:48","5:40:02","+09:00","","1"
"Program","交流会 共同開発","2024-03-13","21:04:48","23:59:59","2:55:11","+09:00","","1"
"Program","交流会 共同開発","2024-03-14","0:00:00","0:54:52","0:54:52","+09:00","","1"
"movie","アメリカン・フィクション","2024-03-14","12:35:03","14:33:30","1:58:27","+09:00","","1"
"movie","ファンタスティック・プラネット","2024-03-14","14:41:41","15:49:08","1:07:27","+09:00","","1"
"Read","叙述トリック 短編集 似鳥鶏","2024-03-14","16:30:33","17:20:33","0:50:00","+09:00","","1"
"Read","叙述トリック 短編集 似鳥鶏","2024-03-14","21:02:49","21:12:51","0:10:02","+09:00","","1"
"Write","Comment","2024-03-14","21:14:30","21:24:36","0:10:06","+09:00","",""
"game","ダンガンロンパ 2","2024-03-14","21:58:18","23:12:17","1:13:59","+09:00","",""
"Program","交流会 共同開発","2024-03-14","23:41:38","23:59:59","0:18:21","+09:00","","1"
"Program","交流会 共同開発","2024-03-15","0:00:00","3:46:47","3:46:47","+09:00","","1"
"game","Muse Dash","2024-03-15","10:30:58","11:13:46","0:42:48","+09:00","",""
"game","ダンガンロンパ 2","2024-03-15","11:13:50","14:53:11","3:39:21","+09:00","",""
"Study","FE資格勉強","2024-03-15","15:09:53","16:23:19","1:13:26","+09:00","","1"
"Read","叙述トリック 短編集 似鳥鶏","2024-03-15","16:30:04","16:45:59","0:15:55","+09:00","","1"
"Read","叙述トリック 短編集 似鳥鶏","2024-03-15","16:55:01","17:19:09","0:24:08","+09:00","","1"
"Program","交流会 共同開発","2024-03-15","23:03:29","23:59:59","0:56:30","+09:00","","1"
"Program","交流会 共同開発","2024-03-16","0:00:00","0:09:40","0:09:40","+09:00","","1"
"game","Muse Dash","2024-03-16","0:15:04","0:16:51","0:01:47","+09:00","",""
"anime","ダンジョン飯","2024-03-16","12:45:01","13:08:01","0:23:00","+09:00","",""
"Study","FE資格勉強","2024-03-16","13:11:29","14:39:25","1:27:56","+09:00","","1"
"anime","葬送のフリーレン","2024-03-16","13:20:25","13:41:25","0:21:00","+09:00","","1"
"game","Muse Dash","2024-03-16","14:50:44","15:32:09","0:41:25","+09:00","",""
"Study","FE資格勉強","2024-03-16","15:33:17","16:24:09","0:50:52","+09:00","","1"
"Read","叙述トリック 短編集 似鳥鶏","2024-03-16","16:31:42","16:55:03","0:23:21","+09:00","","1"
"Study","FE資格勉強","2024-03-17","12:13:33","12:48:45","0:35:12","+09:00","","1"
"game","Muse Dash","2024-03-17","20:31:26","22:01:03","1:29:37","+09:00","",""
"Program","交流会 共同開発","2024-03-17","22:12:04","23:59:59","1:47:55","+09:00","","1"
"Program","交流会 共同開発","2024-03-18","0:00:00","2:40:19","2:40:19","+09:00","","1"
"Study","FE資格勉強","2024-03-18","12:28:43","12:45:26","0:16:43","+09:00","","1"
"Study","FE資格勉強","2024-03-18","13:21:43","13:38:38","0:16:55","+09:00","","1"
"Study","FE資格勉強","2024-03-18","14:13:21","16:41:14","2:27:53","+09:00","","1"
"Study","FE資格勉強","2024-03-18","17:30:18","18:32:18","1:02:00","+09:00","","1"
"Study","FE資格勉強","2024-03-18","18:42:47","19:14:06","0:31:19","+09:00","","1"
"Study","FE資格勉強","2024-03-18","20:26:03","20:38:59","0:12:56","+09:00","","1"
"Program","交流会 共同開発","2024-03-18","22:07:28","23:59:59","1:52:31","+09:00","","1"
"Program","交流会 共同開発","2024-03-19","0:00:00","3:41:09","3:41:09","+09:00","","1"
"anime","薬屋のひとりごと","2024-03-19","12:29:47","12:51:27","0:21:40","+09:00","","1"
"anime","薬屋のひとりごと","2024-03-19","13:14:25","13:34:32","0:20:07","+09:00","","1"
"Study","FE資格勉強","2024-03-19","14:09:23","14:50:30","0:41:07","+09:00","","1"
"Program","交流会 共同開発","2024-03-19","21:42:42","23:59:59","2:17:17","+09:00","","1"
"Program","交流会 共同開発","2024-03-20","0:00:00","0:32:10","0:32:10","+09:00","","1"
"Study","FE資格勉強","2024-03-20","16:13:13","17:36:45","1:23:32","+09:00","","1"
"game","Muse Dash","2024-03-20","20:24:53","20:56:08","0:31:15","+09:00","",""
"Study","FE資格勉強","2024-03-20","20:56:25","21:24:16","0:27:51","+09:00","","1"
"Program","交流会 共同開発","2024-03-20","21:24:17","23:59:59","2:35:42","+09:00","","1"
"Program","交流会 共同開発","2024-03-21","0:00:00","0:01:05","0:01:05","+09:00","","1"
"Study","FE資格勉強","2024-03-21","0:01:08","0:30:01","0:28:53","+09:00","","1"
"Study","FE資格勉強","2024-03-21","8:07:51","9:59:51","1:52:00","+09:00","","1"
"game","Muse Dash","2024-03-21","9:59:58","10:55:44","0:55:46","+09:00","",""
"Study","FE資格勉強","2024-03-21","10:55:54","11:49:55","0:54:01","+09:00","","1"
"Read","よふかしのうた コトヤマ","2024-03-21","17:11:35","17:33:01","0:21:26","+09:00","","1"
"Read","女帝エカテリーナ","2024-03-21","17:44:57","18:03:18","0:18:21","+09:00","",""
"Program","交流会 共同開発","2024-03-21","23:10:06","23:59:59","0:49:53","+09:00","","1"
"Program","交流会 共同開発","2024-03-22","0:00:00","0:33:44","0:33:44","+09:00","","1"
"Program","交流会 共同開発","2024-03-22","9:35:17","11:02:30","1:27:13","+09:00","","1"
"Read","女帝エカテリーナ","2024-03-22","11:24:12","11:58:13","0:34:01","+09:00","",""
"Read","女帝エカテリーナ","2024-03-22","19:44:42","20:11:05","0:26:23","+09:00","",""
"Read","女帝エカテリーナ","2024-03-23","9:38:29","10:13:59","0:35:30","+09:00","",""
"Read","女帝エカテリーナ","2024-03-23","12:12:49","12:39:05","0:26:16","+09:00","",""
"Program","ポートフォリオ","2024-03-23","14:31:24","15:25:25","0:54:01","+09:00","",""
"anime","ダンジョン飯","2024-03-23","21:57:08","22:23:48","0:26:40","+09:00","",""
"anime","葬送のフリーレン","2024-03-24","8:27:09","8:57:40","0:30:31","+09:00","","1"
"Write","Daily","2024-03-24","10:10:42","10:35:42","0:25:00","+09:00","",""
"game","Muse Dash","2024-03-24","10:55:47","11:14:45","0:18:58","+09:00","",""
"game","ダンガンロンパ 2","2024-03-24","13:07:46","13:37:37","0:29:51","+09:00","",""
"Program","ポートフォリオ","2024-03-24","16:39:57","18:56:44","2:16:47","+09:00","",""
"Program","ポートフォリオ","2024-03-24","20:22:08","23:59:59","3:37:51","+09:00","",""
"Program","ポートフォリオ","2024-03-25","0:00:00","2:30:55","2:30:55","+09:00","",""
"Read","女帝エカテリーナ","2024-03-25","9:38:29","10:15:50","0:37:21","+09:00","",""
"Study","卒検前","2024-03-25","11:18:28","11:42:51","0:24:23","+09:00","",""
"Read","女帝エカテリーナ","2024-03-25","11:51:42","12:24:33","0:32:51","+09:00","",""
"Program","ポートフォリオ","2024-03-25","16:10:58","19:26:30","3:15:32","+09:00","",""
"Program","ポートフォリオ","2024-03-25","20:44:06","23:59:59","3:15:53","+09:00","",""
"Program","ポートフォリオ","2024-03-26","0:00:00","2:22:33","2:22:33","+09:00","",""
"Program","ポートフォリオ","2024-03-26","13:11:06","15:05:15","1:54:09","+09:00","",""
"Study","卒検前","2024-03-26","18:15:20","18:46:26","0:31:06","+09:00","",""
"Read","女帝エカテリーナ","2024-03-26","19:23:51","19:47:12","0:23:21","+09:00","",""
"Program","ポートフォリオ","2024-03-26","21:10:50","23:15:59","2:05:09","+09:00","",""
"Program","ポートフォリオ","2024-03-27","0:00:00","0:31:12","0:31:12","+09:00","",""
"Program","ポートフォリオ","2024-03-27","0:31:23","7:09:07","6:37:44","+09:00","",""
"anime","薬屋のひとりごと","2024-03-27","11:15:22","11:36:38","0:21:16","+09:00","","1"
